LD,FD,RD,HA,W_R
0.2753395282344532,0.8099456987710775,0.0588739639897114,-0.296,3.1485
0.7415296640457469,0.8462417833666761,0.042726493283795464,2.4428,-1.002
0.7200857755539671,0.3332380680194341,0.47913689625607314,-1.8259,5.4006
0.5328091493924232,0.9801371820520149,0.47484995713060874,0.4058,3.3797
0.3009292351679772,0.7673621034581309,0.5180051443269506,2.8761,0.1339
0.957398141529664,0.6093169476993426,0.4789939982852244,1.3195,2.4884
0.6919228020014296,0.8739639897113461,0.2344955701629038,-2.5348,6.1561
0.07705503931379554,0.9731351814804229,0.8118033723921121,-0.6851,3.7375
0.6344531808434595,0.8698199485567305,0.15747356387539302,0.8088,1.9325
0.2142959256611866,0.2757930837382109,0.8166619034009719,-1.474,4.8869
0.9366690493209435,0.18219491283223777,0.7990854529865676,2.7245,-0.3594
0.788277340957827,0.27393541011717637,0.3112317805087169,-2.5994,6.2266
0.5602573266619014,0.3122320663046584,0.19276936267505007,1.7812,0.8667
0.7002144388849179,0.9834238353815375,0.9035438696770506,-2.0724,6.2097
0.061758398856326,0.1498999714204058,0.1330380108602458,2.1923,-0.4749
0.5206576125804145,0.686624749928551,0.6789082595027152,-3.0645,6.8604
0.3050750536097213,0.05987424978565303,0.5230065733066591,-1.6729,5.1645
0.06819156540385996,0.6261789082595027,0.10560160045727351,-1.64,5.1067
0.1278055754110079,0.5401543298085167,0.7230637324949987,-2.3532,6.0155
0.7964260185847034,0.18390968848242362,0.5577307802229209,2.7275,-0.3528
0.5076483202287347,0.3679622749356959,0.8048013718205203,1.5724,1.8431
0.09478198713366692,0.99156901971992,0.2813661046013147,-2.1771,5.8288
0.17255182273052183,0.7776507573592454,0.2555015718776794,2.5728,-0.2299
0.09049320943531103,0.028865390111460387,0.10488711060302947,2.2491,-0.829
0.987276626161544,0.0437267790797371,0.8299514146899114,1.3155,0.7002
0.3728377412437456,0.9402686481851957,0.0955987424978566,-2.7813,6.6653
0.6243030736240172,0.696627607887968,0.5645898828236641,0.2093,3.8139
0.056040028591851365,0.5897399256930552,0.4108316661903402,2.0466,-0.3051
0.4827734095782702,0.3823949699914261,0.3939697056301801,1.9599,1.4903
0.8669049320943532,0.06087453558159478,0.9108316661903402,-2.2461,6.0003
0.44474624731951395,0.37196341811946276,0.07459274078308098,0.9787,1.356
0.10664760543245178,0.7776507573592454,0.7537867962274936,-0.8529,4.0016
0.6207290922087205,0.06073163761074596,0.8425264361246072,1.4378,0.6196
0.3831308077197999,0.2262074878536725,0.5381537582166334,-0.9202,4.2385
0.2337383845604003,0.5372963703915405,0.6310374392683624,3.0872,-0.4817
0.36483202287348104,0.029151186053158085,0.8838239496999143,-1.6698,5.2124
0.6293066476054325,0.11817662189196909,0.6914832809374107,1.9369,0.264
0.540385989992852,0.725921691911975,0.7889396970563018,1.1163,2.8815
0.2335954253037884,0.5454415547299228,0.18576736210345812,0.01,3.0281
0.5811293781272338,0.8981137467847956,0.5993140897399258,2.348,1.8508
0.26890636168691917,0.15332952272077738,0.4605601600457273,-2.6646,6.3849
0.06304503216583279,0.37253501000285794,0.32023435267219214,-2.847,6.8699
0.8970693352394568,0.6451843383823949,0.6854815661617606,1.7032,2.6643
0.2012866333095068,0.9874249785653043,0.8498142326378966,-0.7002,3.9338
0.2165832737669765,0.5643040868819662,0.9246927693626752,0.226,2.8481
0.6168691922802001,0.4912832237782224,0.1273220920262933,3.0762,-1.1952
0.8987848463187993,0.5281509002572163,0.9985710202915119,-0.4572,4.3587
0.39471050750536096,0.29236924835667344,0.3476707630751644,-2.1383,5.7111
0.7423874195854181,0.9938553872535011,0.3872535010002859,1.2947,2.2041
0.46676197283774123,0.4538439554158331,0.13460988853958278,0.0148,2.8898
0.558541815582559,0.17747927979422695,0.11789082595027156,-2.679,6.4681
0.36054324517512504,0.1076021720491569,0.48485281509002576,-0.9228,4.0982
0.7396711937097926,0.9245498713918262,0.37725064304086897,0.2373,3.2817
0.964689063616869,0.7486424692769363,0.9136896256073164,-1.3658,5.6815
0.8270192994996426,0.4235495855958846,0.5335810231494713,-0.1666,3.8203
0.32994996426018586,0.45998856816233213,0.028722492140611622,2.4899,-1.2014
0.17641172265904215,0.7716490425835952,0.6416118891111746,-0.8103,4.0313
0.034167262330235926,0.45412975135753075,0.8742497856530438,0.8678,1.3266
0.22659042172980703,0.15733066590454414,0.010145755930265787,-2.7394,6.9634
0.6177269478198715,0.1926264647042012,0.892540725921692,-1.7663,5.2315
0.6907791279485347,0.182052014861389,0.5081451843383824,-0.8614,4.1031
0.5173695496783417,0.8559588453843955,0.7373535295798801,2.9175,1.0663
0.2273052180128664,0.26150328665332956,0.8676764789939984,2.6743,-0.0303
0.4354538956397427,0.5997427836524721,0.01957702200628758,-0.8396,3.931
0.3443888491779843,0.7216347527865105,0.6507573592454987,2.0787,1.209
0.8548963545389563,0.015147184909974243,0.717347813661046,1.8418,-0.3093
0.7934238741958541,0.6360388682480708,0.8348099456987712,0.958,3.3173
0.8694781987133666,0.7810803086596171,0.6879108316661904,-2.0007,6.123
0.39471050750536096,0.32437839382680766,0.9855673049442699,0.2684,3.1025
0.09678341672623303,0.47527865104315525,0.9714204058302374,-0.2642,3.178
0.4910650464617584,0.24392683623892542,0.7843669619891398,0.1045,3.0675
0.46047176554681923,0.01043155187196343,0.15204344098313805,-2.7561,6.9872
0.503073624017155,0.8718205201486139,0.29751357530723066,-0.7601,4.1757
0.3761258041458184,0.007144898542440714,0.3895398685338669,2.888,-2.0546
0.6281629735525376,0.6640468705344386,0.551586167476422,-3.1151,6.943
0.8687634024303075,0.9299799942840811,0.7003429551300373,2.2758,2.3281
0.5949964260185847,0.11174621320377243,0.3598170905973135,-1.3903,4.7355
0.33209435310936397,0.39739925693055156,0.056730494426979194,1.6359,0.3046
0.34724803431022155,0.5438696770505859,0.5917404972849385,2.3494,0.9302
0.08134381701215154,0.6564732780794512,0.5090025721634753,-1.1427,4.3902
0.8273052180128664,0.1114604172620749,0.30994569877107747,1.2768,1.1182
0.14653323802716234,0.6663332380680195,0.473135181480423,1.6995,0.7362
0.04288777698355972,0.3716776221777651,0.6273220920262932,-1.2033,4.484
0.771265189421015,0.4192626464704202,0.526864818519577,-1.0912,4.7558
0.8271622587562544,0.2650757359245498,0.012146327522149225,-0.2504,2.9936
0.46604717655468186,0.4639897113460989,0.29094026864818534,0.1331,3.1609
0.8784846318799142,0.3343812517862247,0.0764504144041156,1.161,1.1048
0.46047176554681923,0.5328665332952273,0.29422692197770794,-2.7574,6.4048
0.5709792709077912,0.641326093169477,0.25107173478136613,1.7632,1.1593
0.6917798427448176,0.09588453843955413,0.9547013432409259,-2.1445,5.7812
0.0466047176554682,0.08916833380965994,0.1686196056016005,-2.7835,6.8456
0.4829163688348821,0.44169762789368383,0.2679336953415262,-2.8221,6.4816
0.6434596140100073,0.7290654472706487,0.49256930551586176,2.5114,1.3638
0.6560400285918513,0.287224921406116,0.224349814232638,-2.0921,5.6325
0.20385989992852038,0.3846813375250072,0.3943983995427265,-2.2176,5.7836
0.9688348820586132,0.9106887682194914,0.7216347527865106,0.2629,4.1815
0.8384560400285919,0.07216347527865097,0.2847956559016863,1.8881,0.0393
0.5525375268048607,0.23092312089168332,0.30322949414118316,-3.0717,6.7937
0.9559685489635452,0.18362389254072586,0.4168333809659903,2.873,-0.5349
0.18913509649749827,0.13746784795655898,0.49499857102029154,0.2868,2.5403
0.3721229449606862,0.679622749356959,0.6023149471277509,3.084,0.2627
0.46018584703359533,0.4442697913689626,0.9199771363246643,-1.3842,5.0984
0.19170836311651185,0.10360102886539013,0.20963132323521005,-2.4931,6.2477
0.5326661901358114,0.2847956559016862,0.982423549585596,0.9898,2.1777
0.175553967119371,0.05844527007716488,0.7229208345241498,-1.6005,5.0605
0.35568263045032167,0.8665332952272077,0.8499571306087454,2.9857,0.2877
0.12737669764117232,0.048728208059445555,0.9115461560445841,-0.4032,3.2899
0.07734095782701933,0.7404972849385539,0.522292083452415,-2.6882,6.5903
0.25403859899928527,0.8799657044869963,0.33795370105744504,-1.7418,5.2337
0.9655468191565404,0.09874249785653044,0.400257216347528,-2.7569,6.6222
0.5608291636883488,0.13632466418976852,0.1061731923406688,2.3775,-0.4109
0.9355253752680486,0.5723063732494998,0.045298656759074074,-1.4342,4.8285
0.2830593280914939,0.2857959416976279,0.5904544155472993,1.0072,2.152
0.7279485346676198,0.33209488425264355,0.9717062017719349,-1.9659,5.5511
0.7708363116511794,0.45655901686196065,0.6494712775078595,1.4452,2.2885
0.9242315939957111,0.8812517862246355,0.9059731351814806,-1.0491,5.7055
0.8654753395282344,0.5112889396970564,0.9681337525007145,0.1716,3.7082
0.8112937812723373,0.5295798799657044,0.1686196056016005,-0.6787,3.8539
0.34052894924946386,0.4236924835667334,0.9852815090025724,0.5407,2.8536
0.9518227305218014,0.5422977993712489,0.3405258645327237,0.5139,2.8826
0.46661901358112945,0.7692197770791654,0.9355530151471849,0.8227,2.942
0.45189421015010733,0.23806801943412403,0.5168619605601602,-2.1204,5.6675
0.7888491779842743,0.08373821091740496,0.12803658188053735,0.346,2.291
0.713795568263045,0.08802515004286937,0.8133752500714491,-0.8683,4.0067
0.32780557541100797,0.23120891683338096,0.40811660474421263,1.1593,1.7848
0.3502501786990707,0.15747356387539302,0.8140897399256932,2.3911,-0.0927
0.9892780557541101,0.5485853100885967,0.5237210631609032,0.8225,3.1135
0.47776983559685493,0.31866247499285516,0.3452414975707345,2.0718,1.107
0.21043602573266618,0.8326664761360388,0.26393255215775946,-2.5142,6.1409
0.8541815582558971,0.37482137753643907,0.7795084309802802,1.9055,1.5173
0.8974982130092923,0.5873106601886252,0.4884252643612461,-1.6773,5.4652
0.46819156540385987,0.3842526436124607,0.3708202343526722,-0.8307,4.3926
0.015725518227305224,0.1460417262074879,0.5903115175764504,2.808,-1.8297
0.5887062187276626,0.8439554158330952,0.6751929122606459,2.3481,1.8778
0.01229449606862043,0.008573878250928813,0.7625035724492712,-2.1225,5.9845
0.544674767691208,0.06387539296941985,0.2585024292655045,1.5882,0.4192
0.08992137240886344,0.4144041154615604,0.0437267790797371,-0.9811,4.1502
0.8721944245889921,0.5784509859959989,0.11846241783366684,-2.7248,6.5287
0.16783416726233025,0.46956273220920275,0.17933695341526157,2.4246,-0.0716
0.8904932094353109,0.30365818805372957,0.26393255215775946,1.9293,1.0249
0.6401715511079342,0.14204058302372102,0.430980280080023,2.8558,-0.7956
0.6474624731951393,0.17076307516433264,0.9942840811660476,1.044,1.6861
0.9263759828448892,0.9772792226350385,0.34795655901686195,-2.902,6.5725
0.31050750536097216,0.21991997713632472,0.03715347242069167,-1.085,4.3082
0.8681915654038599,0.7545012860817376,0.6190340097170619,-1.9468,5.9475
0.9583988563259471,0.9495570162903687,0.337239211203201,2.9117,0.2774
0.34110078627591145,0.7333523863961132,0.2262074878536725,-0.1907,3.3709
0.2914939242315939,0.4232637896541869,0.6254644184052587,1.6295,1.4833
0.8557541100786277,0.37625035724492717,0.1220348671048872,0.2051,2.6026
0.6993566833452465,0.27393541011717637,0.6644755644469849,-0.4039,3.7266
0.22687634024303072,0.9698485281509003,0.7897970848813947,-2.749,6.4128
0.055325232308791994,0.6158902543583881,0.8731066018862532,-2.1307,5.8463
0.09149392423159397,0.4365533009431267,0.06744784224064021,-1.8287,5.3803
0.8566118656182988,0.07873678193769651,0.4995713060874537,-2.6744,6.5658
0.9615439599714082,0.2953701057444985,0.7419262646470421,0.3944,2.8805
0.328663330950679,0.0874535581594742,0.35767362103458133,-2.8597,6.7991
0.7226590421729808,0.814804229779937,0.37153472420691636,-0.3538,3.8906
0.012437455325232272,0.3659617033438126,0.19991426121749079,-2.8693,7.1554
0.01529664045746959,0.015147184909974243,0.5490140040011433,-0.3755,3.1968
0.43173695496783426,0.7872249214061161,0.33881108888253797,1.9545,1.3198
0.6426018584703359,0.7553586739068306,0.9969991426121749,-2.03,6.0662
0.5899928520371693,0.7935124321234638,0.8286653329522722,-1.106,5.1106
0.8100071479628306,0.8469562732209203,0.8851100314375537,1.0374,3.7497
0.8194424588992137,0.6677622177765076,0.5234352672192055,1.4689,2.4886
0.9115082201572553,0.9808516719062591,0.8781080308659617,1.2173,3.7916
0.40371694067190844,0.6130322949414119,0.6196056016004574,-1.3211,4.9652
0.4280200142959256,0.04458416690482997,0.10302943698199485,-0.5215,3.4609
0.6483202287348107,0.49485567304944267,0.6126036010288654,-1.2387,5.0462
0.8001429592566118,0.3370963132323521,0.03358102314947131,0.7657,1.4795
0.16125804145818445,0.7344955701629036,0.6970563018005145,2.043,0.374
0.18127233738384563,0.30365818805372957,0.6491854815661617,2.0389,0.4885
0.5216583273766976,0.4597027722206345,0.25435838811088896,1.0809,1.9642
0.5951393852751965,0.6318948270934553,0.04701343240925987,-0.7103,3.7459
0.3090779127948535,0.7317805087167762,0.7057730780222922,-2.6669,6.3056
0.18012866333095068,0.2877965132895113,0.6837667905115747,1.1265,1.6208
0.40771979985704077,0.26636181766218925,0.6871963418119464,-1.0498,4.4504
0.9552537526804861,0.17947985138611033,0.9802800800228637,0.4804,2.4244
0.4064331665475339,0.7306373249499857,0.25378679622749367,1.3037,1.7038
0.2253037884203002,0.3289511288939697,0.8701057444984281,0.9975,1.9546
0.46204431736954976,0.7706487567876538,0.8115175764504146,1.3827,2.3692
0.5322373123659756,0.996141754787082,0.4074021148899687,0.5936,2.9966
0.13566833452466043,0.8202343526721921,0.6148899685624465,-2.9011,6.7242
1.0,0.342526436124607,0.05287224921406125,-0.0288,2.7421
0.18956397426733385,0.13346670477279232,0.7134895684481282,0.7785,1.8802
0.6498927805575412,0.4471277507859388,0.007144898542440714,-1.3653,4.7748
0.40100071479628296,0.274221206058874,0.008430980280080047,-0.6861,3.6843
0.9624017155110793,0.5813089454129751,0.22949414118319522,-0.9596,4.29
0.1752680486061472,0.8708202343526722,0.49271220348671063,1.1986,1.5101
0.03659756969263761,0.5130037153472421,0.34409831380394407,2.0368,-0.44
0.7918513223731238,0.2209202629322664,0.7830808802515004,-0.3165,3.5092
0.7772694781987133,0.9522720777364962,0.9489854244069733,-0.5211,5.0095
0.7249463902787705,0.5890254358388113,0.33709631323235223,-0.4947,3.9636
0.13538241601143675,0.39468419548442424,0.5157187767933696,-1.9244,5.4416
0.08477483917083639,0.9326950557302086,0.7939411260360103,-2.9473,6.9317
0.08191565403859902,0.07530723063732492,0.11231780508716782,-1.1399,4.3854
0.20457469621157975,0.45655901686196065,0.7464989997142042,3.0468,-0.6145
0.678627591136526,0.04944269791368966,0.41911974849957145,-0.392,3.274
0.0736240171551108,0.9105458702486425,0.3872535010002859,2.987,-1.5235
0.7615439599714082,0.21577593598170908,0.10017147756501854,-1.7367,5.2129
0.255325232308792,0.11103172334952838,0.9847099171191769,-2.0287,5.6017
0.08105789849892786,0.0815947413546727,0.47856530437267797,-2.1286,5.7851
0.1838456040028592,0.39882823663903966,0.3678193769648471,0.5589,2.3411
0.848892065761258,0.5873106601886252,0.03200914547013439,0.6921,1.5851
0.5125089349535383,0.500714489854244,0.4302657902257788,0.8037,2.8501
0.2118656182987848,0.811803372392112,0.6357530723063733,0.8064,2.1344
0.1253752680486061,0.6171763360960275,0.36810517290654476,2.3103,-0.1909
0.08377412437455323,0.2809374106887682,0.09988568162332101,2.8153,-1.1912
0.8640457469621159,0.1916261789082595,0.8315232923692484,-1.3644,4.7361
0.7130807719799857,0.9507002000571593,0.2536438982566448,-3.03,6.7263
0.9156540385989993,0.09817090597313527,0.1100314375535868,1.2388,1.105
0.22787705503931377,0.31480422977993716,0.6267505001428981,1.1556,1.7761
0.9551107934238743,0.23749642755072875,0.9537010574449845,0.1292,3.0208
0.09678341672623303,0.12646470420120037,0.2820805944555588,-1.9267,5.4789
0.025303788420300233,0.216633323806802,0.13918262360674483,2.1888,-0.767
0.32994996426018586,0.7810803086596171,0.2103458130894541,-0.5941,3.8215
0.20100071479628312,0.6456130322949415,0.21634752786510436,-0.5558,3.7575
0.33438170121515365,0.7923692483566734,0.469276936267505,1.9843,1.2691
0.4892065761258042,0.5511574735638753,0.7889396970563018,-0.2383,4.0526
0.35654038598999294,0.5595884538439554,0.07859388396684774,-3.0046,7.0359
0.5412437455325233,0.3596741926264647,0.40182909402686495,-0.8521,4.3935
0.6328806290207292,0.5177193483852529,0.6048871106030296,1.9467,2.0074
0.696783416726233,0.6831951986281796,0.0030008573878251843,1.8263,-0.3841
0.45103645461043607,0.08773935410117173,0.7845098599599887,-0.5787,3.6006
0.5768406004288777,0.025150042869391265,0.18033723921120326,-2.6059,6.6738
0.9007862759113652,0.29508430980280076,0.26450414404115474,-2.4375,6.0407
0.6603288062902073,0.3285224349814233,0.4495570162903688,-0.5793,4.0378
0.9069335239456755,0.7103458130894541,0.7274935695913118,-2.057,6.2152
0.7526804860614724,0.7372106316090311,0.052157759359817146,-2.9929,7.1322
0.520228734810579,0.7476421834809946,0.6280365818805373,-0.5672,4.4462
0.4347390993566834,0.17833666761931988,0.907973706773364,-1.492,4.8865
0.4417441029306648,0.14246927693626754,0.5458702486424694,1.3246,1.203
0.8258756254467476,0.12832237782223488,0.5894541297513576,-1.031,4.261
0.34767691208005713,0.9365533009431267,0.6871963418119464,2.4233,0.8528
0.20171551107934238,0.16490425835953126,0.1700485853100886,-2.264,5.8604
0.6035739814152967,0.37382109174049727,0.13375250071448985,0.5893,2.1309
0.18741958541815584,0.4005430122892255,0.9195484424121179,-2.8007,6.5104
0.3119370979270909,0.17647899399828526,0.8313803943983997,0.8366,1.9686
0.2731951393852752,0.33309517004858535,0.2652186338953988,-1.7952,5.3036
0.1865618298784847,0.44355530151471856,0.5388682480708775,1.0812,1.7032
0.056040028591851365,0.5661617605030009,0.5890254358388112,1.2179,0.9149
0.7974267333809864,0.37210631609031153,0.22735067162046307,-1.4389,4.8568
0.9206576125804147,0.715775935981709,0.7314947127750788,1.5445,3.0285
0.9087919942816298,0.9394112603601029,0.8932552157759361,-2.6254,7.0537
0.3295210864903503,0.012003429551300404,0.9674192626464704,-2.1129,5.9554
0.8130092923516798,0.28693912546441847,0.7492140611603315,1.3297,1.8025
0.28463187991422445,0.5977422120605888,0.0850242926550443,-1.9593,5.5401
0.7582558970693352,0.3328093741068877,0.17605030008573885,1.6084,0.9999
0.8142959256611866,0.4316947699342669,0.9216919119748501,2.8561,0.7699
0.4377412437455326,0.1710488711060303,0.6751929122606459,-2.3564,5.972
0.0011436740528949496,0.9767076307516435,0.9402686481851958,-2.5265,6.6721
0.905360972122945,0.8803943983995427,0.8789654186910547,-0.5448,5.2762
0.5335239456754824,0.5644469848528151,0.8635324378393827,-1.6184,5.4862
0.24560400285918516,0.887110603029437,0.17476421834809952,0.7963,2.0131
0.26333095067905654,0.7253501000285797,0.17662189196913414,0.8415,1.9633
0.5455325232308793,0.04458416690482997,0.41468991140325817,2.951,-1.7489
0.882916368834882,0.8430980280080024,0.09531294655615896,-1.7437,5.227
0.8610436025732666,0.8789654186910546,0.9722777936553302,0.6196,4.2478
0.5195139385275197,0.9642755072877965,0.9035438696770506,-2.2204,6.0435
0.9445318084345962,0.8125178622463561,0.3236639039725636,0.7934,2.5263
0.6827734095782703,0.004286939125464406,0.9249785653043727,2.6535,-1.708
0.06919228020014295,0.9844241211774792,0.8216633323806803,-0.8689,3.9941
0.9205146533238027,0.14775650185767364,0.6403258073735354,1.2499,1.3247
0.8067190850607577,0.9538439554158332,0.38796799085452993,-0.9832,4.5858
0.28706218727662614,0.2463561017433552,0.5158616747642184,1.4263,1.5314
0.08105789849892786,0.6013146613318091,0.6283223778222351,-2.601,6.4538
0.5012151536812008,0.22063446699056877,0.9682766504715634,-1.9742,5.4905
0.007290922087205165,0.38068019434124034,0.9482709345527294,-1.0255,4.2281
0.33638313080771987,0.38639611317519296,0.7676478993998286,-0.8524,4.3499
0.2900643316654753,0.41897685052872247,0.8319519862817948,-2.3423,5.9381
0.5292351679771264,0.170477279222635,0.35095741640468703,2.9111,-0.6696
0.09835596854896356,0.19819948556730493,0.2770791654758503,-1.1372,4.3869
0.6677626876340241,0.8693912546441841,0.2882252072020578,2.66,0.311
